date,hour,day,weekday,month,year,temperature,demand
3/1/2003,1,1,7,3,2003,29,12863
3/1/2003,2,1,7,3,2003,28,12389
3/1/2003,3,1,7,3,2003,29,12155
3/1/2003,4,1,7,3,2003,27,12072
3/1/2003,5,1,7,3,2003,29,12160
3/1/2003,6,1,7,3,2003,28,12568
3/1/2003,7,1,7,3,2003,29,13236
3/1/2003,8,1,7,3,2003,29,14190
3/1/2003,9,1,7,3,2003,28,15213
3/1/2003,10,1,7,3,2003,27,15647
3/1/2003,11,1,7,3,2003,30,15653
3/1/2003,12,1,7,3,2003,33,15416
3/1/2003,13,1,7,3,2003,35,14994
3/1/2003,14,1,7,3,2003,37,14581
3/1/2003,15,1,7,3,2003,37,14335
3/1/2003,16,1,7,3,2003,38,14269
3/1/2003,17,1,7,3,2003,37,14685
3/1/2003,18,1,7,3,2003,36,15680
3/1/2003,19,1,7,3,2003,35,16386
3/1/2003,20,1,7,3,2003,35,16020
3/1/2003,21,1,7,3,2003,34,15476
3/1/2003,22,1,7,3,2003,34,14753
3/1/2003,23,1,7,3,2003,33,13757
3/1/2003,24,1,7,3,2003,33,12707
3/2/2003,1,2,1,3,2003,32,11861
3/2/2003,2,2,1,3,2003,32,11373
3/2/2003,3,2,1,3,2003,32,11085
3/2/2003,4,2,1,3,2003,32,10905
3/2/2003,5,2,1,3,2003,32,10930
3/2/2003,6,2,1,3,2003,33,11167
3/2/2003,7,2,1,3,2003,33,11604
3/2/2003,8,2,1,3,2003,33,12347
3/2/2003,9,2,1,3,2003,34,13501
3/2/2003,10,2,1,3,2003,34,14438
3/2/2003,11,2,1,3,2003,34,15055
3/2/2003,12,2,1,3,2003,34,15407
3/2/2003,13,2,1,3,2003,35,15513
3/2/2003,14,2,1,3,2003,36,15331
3/2/2003,15,2,1,3,2003,37,15192
3/2/2003,16,2,1,3,2003,37,15175
3/2/2003,17,2,1,3,2003,36,15574
3/2/2003,18,2,1,3,2003,36,16281
3/2/2003,19,2,1,3,2003,36,16842
3/2/2003,20,2,1,3,2003,36,16504
3/2/2003,21,2,1,3,2003,36,15815
3/2/2003,22,2,1,3,2003,36,14745
3/2/2003,23,2,1,3,2003,36,13444
3/2/2003,24,2,1,3,2003,35,12350
3/3/2003,1,3,2,3,2003,35,11657
3/3/2003,2,3,2,3,2003,34,11358
3/3/2003,3,3,2,3,2003,31,11315
3/3/2003,4,3,2,3,2003,28,11511
3/3/2003,5,3,2,3,2003,23,12068
3/3/2003,6,3,2,3,2003,18,13523
3/3/2003,7,3,2,3,2003,14,15850
3/3/2003,8,3,2,3,2003,10,17340
3/3/2003,9,3,2,3,2003,8,17839
3/3/2003,10,3,2,3,2003,7,18048
3/3/2003,11,3,2,3,2003,8,18192
3/3/2003,12,3,2,3,2003,9,18169
3/3/2003,13,3,2,3,2003,11,17991
3/3/2003,14,3,2,3,2003,12,17783
3/3/2003,15,3,2,3,2003,13,17489
3/3/2003,16,3,2,3,2003,14,17374
3/3/2003,17,3,2,3,2003,14,17762
3/3/2003,18,3,2,3,2003,13,18849
3/3/2003,19,3,2,3,2003,12,19997
3/3/2003,20,3,2,3,2003,11,19764
3/3/2003,21,3,2,3,2003,10,19089
3/3/2003,22,3,2,3,2003,9,17930
3/3/2003,23,3,2,3,2003,8,16416
3/3/2003,24,3,2,3,2003,7,15059
3/4/2003,1,4,3,3,2003,6,14222
3/4/2003,2,4,3,3,2003,5,13870
3/4/2003,3,4,3,3,2003,4,13748
3/4/2003,4,4,3,3,2003,4,13804
3/4/2003,5,4,3,3,2003,4,14133
3/4/2003,6,4,3,3,2003,4,15287
3/4/2003,7,4,3,3,2003,4,17309
3/4/2003,8,4,3,3,2003,6,18491
3/4/2003,9,4,3,3,2003,8,18619
3/4/2003,10,4,3,3,2003,12,18460
3/4/2003,11,4,3,3,2003,16,18238
3/4/2003,12,4,3,3,2003,20,17933
3/4/2003,13,4,3,3,2003,24,17506
3/4/2003,14,4,3,3,2003,27,17242
3/4/2003,15,4,3,3,2003,30,16849
3/4/2003,16,4,3,3,2003,32,16694
3/4/2003,17,4,3,3,2003,32,16961
3/4/2003,18,4,3,3,2003,32,17904
3/4/2003,19,4,3,3,2003,31,18908
3/4/2003,20,4,3,3,2003,30,18578
3/4/2003,21,4,3,3,2003,30,17856
3/4/2003,22,4,3,3,2003,30,16623
3/4/2003,23,4,3,3,2003,30,14996
3/4/2003,24,4,3,3,2003,30,13581
3/5/2003,1,5,4,3,2003,31,12638
3/5/2003,2,5,4,3,2003,31,12184
3/5/2003,3,5,4,3,2003,31,11961
3/5/2003,4,5,4,3,2003,31,11884
3/5/2003,5,5,4,3,2003,32,12150
3/5/2003,6,5,4,3,2003,32,13256
3/5/2003,7,5,4,3,2003,33,15276
3/5/2003,8,5,4,3,2003,33,16536
3/5/2003,9,5,4,3,2003,34,16874
3/5/2003,10,5,4,3,2003,35,16941
3/5/2003,11,5,4,3,2003,37,16984
3/5/2003,12,5,4,3,2003,38,16918
3/5/2003,13,5,4,3,2003,39,16721
3/5/2003,14,5,4,3,2003,39,16646
3/5/2003,15,5,4,3,2003,40,16426
3/5/2003,16,5,4,3,2003,40,16381
3/5/2003,17,5,4,3,2003,40,16745
3/5/2003,18,5,4,3,2003,40,17506
3/5/2003,19,5,4,3,2003,40,18091
3/5/2003,20,5,4,3,2003,40,17648
3/5/2003,21,5,4,3,2003,39,16898
3/5/2003,22,5,4,3,2003,40,15766
3/5/2003,23,5,4,3,2003,41,14152
3/5/2003,24,5,4,3,2003,39,12823
3/6/2003,1,6,5,3,2003,37,11971
3/6/2003,2,6,5,3,2003,36,11603
3/6/2003,3,6,5,3,2003,35,11454
3/6/2003,4,6,5,3,2003,33,11467
3/6/2003,5,6,5,3,2003,31,11813
3/6/2003,6,6,5,3,2003,30,13032
3/6/2003,7,6,5,3,2003,29,15164
3/6/2003,8,6,5,3,2003,28,16545
3/6/2003,9,6,5,3,2003,28,17029
3/6/2003,10,6,5,3,2003,27,17274
3/6/2003,11,6,5,3,2003,27,17543
3/6/2003,12,6,5,3,2003,26,17708
3/6/2003,13,6,5,3,2003,24,17733
3/6/2003,14,6,5,3,2003,22,17737
3/6/2003,15,6,5,3,2003,22,17503
3/6/2003,16,6,5,3,2003,22,17371
3/6/2003,17,6,5,3,2003,21,17658
3/6/2003,18,6,5,3,2003,21,18590
3/6/2003,19,6,5,3,2003,20,19481
3/6/2003,20,6,5,3,2003,19,19128
3/6/2003,21,6,5,3,2003,19,18275
3/6/2003,22,6,5,3,2003,17,17119
3/6/2003,23,6,5,3,2003,16,15609
3/6/2003,24,6,5,3,2003,14,14286
3/7/2003,1,7,6,3,2003,12,13519
3/7/2003,2,7,6,3,2003,10,13181
3/7/2003,3,7,6,3,2003,9,13069
3/7/2003,4,7,6,3,2003,6,13138
3/7/2003,5,7,6,3,2003,6,13533
3/7/2003,6,7,6,3,2003,5,14743
3/7/2003,7,7,6,3,2003,3,16677
3/7/2003,8,7,6,3,2003,5,17765
3/7/2003,9,7,6,3,2003,9,17900
3/7/2003,10,7,6,3,2003,13,17747
3/7/2003,11,7,6,3,2003,17,17573
3/7/2003,12,7,6,3,2003,20,17343
3/7/2003,13,7,6,3,2003,22,16966
3/7/2003,14,7,6,3,2003,24,16768
3/7/2003,15,7,6,3,2003,25,16421
3/7/2003,16,7,6,3,2003,27,16296
3/7/2003,17,7,6,3,2003,27,16520
3/7/2003,18,7,6,3,2003,27,17288
3/7/2003,19,7,6,3,2003,26,18162
3/7/2003,20,7,6,3,2003,25,17789
3/7/2003,21,7,6,3,2003,25,17137
3/7/2003,22,7,6,3,2003,25,16260
3/7/2003,23,7,6,3,2003,25,15039
3/7/2003,24,7,6,3,2003,25,13740
3/8/2003,1,8,7,3,2003,25,12788
3/8/2003,2,8,7,3,2003,26,12251
3/8/2003,3,8,7,3,2003,27,11974
3/8/2003,4,8,7,3,2003,27,11825
3/8/2003,5,8,7,3,2003,27,11881
3/8/2003,6,8,7,3,2003,26,12309
3/8/2003,7,8,7,3,2003,26,12934
3/8/2003,8,8,7,3,2003,24,13876
3/8/2003,9,8,7,3,2003,28,14745
3/8/2003,10,8,7,3,2003,31,15159
3/8/2003,11,8,7,3,2003,35,15126
3/8/2003,12,8,7,3,2003,36,14872
3/8/2003,13,8,7,3,2003,38,14432
3/8/2003,14,8,7,3,2003,40,14008
3/8/2003,15,8,7,3,2003,41,13679
3/8/2003,16,8,7,3,2003,42,13571
3/8/2003,17,8,7,3,2003,41,13849
3/8/2003,18,8,7,3,2003,40,14796
3/8/2003,19,8,7,3,2003,39,15975
3/8/2003,20,8,7,3,2003,37,15696
3/8/2003,21,8,7,3,2003,36,15188
3/8/2003,22,8,7,3,2003,35,14508
3/8/2003,23,8,7,3,2003,35,13554
3/8/2003,24,8,7,3,2003,35,12526
3/9/2003,1,9,1,3,2003,36,11696
3/9/2003,2,9,1,3,2003,36,11164
3/9/2003,3,9,1,3,2003,37,10892
3/9/2003,4,9,1,3,2003,37,10742
3/9/2003,5,9,1,3,2003,38,10718
3/9/2003,6,9,1,3,2003,39,10946
3/9/2003,7,9,1,3,2003,39,11261
3/9/2003,8,9,1,3,2003,39,11990
3/9/2003,9,9,1,3,2003,40,12900
3/9/2003,10,9,1,3,2003,42,13661
3/9/2003,11,9,1,3,2003,42,14012
3/9/2003,12,9,1,3,2003,41,14120
3/9/2003,13,9,1,3,2003,40,13999
3/9/2003,14,9,1,3,2003,40,13738
3/9/2003,15,9,1,3,2003,39,13511
3/9/2003,16,9,1,3,2003,37,13540
3/9/2003,17,9,1,3,2003,35,13987
3/9/2003,18,9,1,3,2003,32,15119
3/9/2003,19,9,1,3,2003,28,16619
3/9/2003,20,9,1,3,2003,25,16649
3/9/2003,21,9,1,3,2003,23,16196
3/9/2003,22,9,1,3,2003,21,15273
3/9/2003,23,9,1,3,2003,19,14061
3/9/2003,24,9,1,3,2003,18,13055
3/10/2003,1,10,2,3,2003,17,12446
3/10/2003,2,10,2,3,2003,16,12203
3/10/2003,3,10,2,3,2003,15,12147
3/10/2003,4,10,2,3,2003,14,12240
3/10/2003,5,10,2,3,2003,13,12670
3/10/2003,6,10,2,3,2003,12,13982
3/10/2003,7,10,2,3,2003,12,16079
3/10/2003,8,10,2,3,2003,12,17355
3/10/2003,9,10,2,3,2003,14,17630
3/10/2003,10,10,2,3,2003,17,17687
3/10/2003,11,10,2,3,2003,19,17736
3/10/2003,12,10,2,3,2003,20,17676
3/10/2003,13,10,2,3,2003,20,17477
3/10/2003,14,10,2,3,2003,21,17352
3/10/2003,15,10,2,3,2003,21,17104
3/10/2003,16,10,2,3,2003,22,16999
3/10/2003,17,10,2,3,2003,22,17310
3/10/2003,18,10,2,3,2003,21,18235
3/10/2003,19,10,2,3,2003,19,19393
3/10/2003,20,10,2,3,2003,19,19199
3/10/2003,21,10,2,3,2003,18,18492
3/10/2003,22,10,2,3,2003,17,17287
3/10/2003,23,10,2,3,2003,16,15688
3/10/2003,24,10,2,3,2003,16,14347
3/11/2003,1,11,3,3,2003,15,13552
3/11/2003,2,11,3,3,2003,14,13185
3/11/2003,3,11,3,3,2003,14,13068
3/11/2003,4,11,3,3,2003,13,13085
3/11/2003,5,11,3,3,2003,13,13444
3/11/2003,6,11,3,3,2003,12,14637
3/11/2003,7,11,3,3,2003,11,16641
3/11/2003,8,11,3,3,2003,13,17740
3/11/2003,9,11,3,3,2003,17,17814
3/11/2003,10,11,3,3,2003,19,17687
3/11/2003,11,11,3,3,2003,22,17548
3/11/2003,12,11,3,3,2003,25,17336
3/11/2003,13,11,3,3,2003,28,17055
3/11/2003,14,11,3,3,2003,30,16861
3/11/2003,15,11,3,3,2003,32,16557
3/11/2003,16,11,3,3,2003,33,16465
3/11/2003,17,11,3,3,2003,34,16820
3/11/2003,18,11,3,3,2003,34,17717
3/11/2003,19,11,3,3,2003,33,18679
3/11/2003,20,11,3,3,2003,31,18345
3/11/2003,21,11,3,3,2003,31,17613
3/11/2003,22,11,3,3,2003,30,16420
3/11/2003,23,11,3,3,2003,30,14803
3/11/2003,24,11,3,3,2003,30,13411
3/12/2003,1,12,4,3,2003,30,12539
3/12/2003,2,12,4,3,2003,30,12121
3/12/2003,3,12,4,3,2003,30,11917
3/12/2003,4,12,4,3,2003,30,11887
3/12/2003,5,12,4,3,2003,31,12168
3/12/2003,6,12,4,3,2003,31,13328
3/12/2003,7,12,4,3,2003,31,15317
3/12/2003,8,12,4,3,2003,31,16534
3/12/2003,9,12,4,3,2003,33,16720
3/12/2003,10,12,4,3,2003,36,16612
3/12/2003,11,12,4,3,2003,39,16511
3/12/2003,12,12,4,3,2003,42,16333
3/12/2003,13,12,4,3,2003,44,16064
3/12/2003,14,12,4,3,2003,45,15897
3/12/2003,15,12,4,3,2003,47,15708
3/12/2003,16,12,4,3,2003,47,15670
3/12/2003,17,12,4,3,2003,47,15914
3/12/2003,18,12,4,3,2003,46,16556
3/12/2003,19,12,4,3,2003,44,17606
3/12/2003,20,12,4,3,2003,42,17387
3/12/2003,21,12,4,3,2003,42,16747
3/12/2003,22,12,4,3,2003,40,15624
3/12/2003,23,12,4,3,2003,40,14028
3/12/2003,24,12,4,3,2003,38,12675
3/13/2003,1,13,5,3,2003,39,11808
3/13/2003,2,13,5,3,2003,37,11421
3/13/2003,3,13,5,3,2003,37,11233
3/13/2003,4,13,5,3,2003,36,11230
3/13/2003,5,13,5,3,2003,35,11544
3/13/2003,6,13,5,3,2003,34,12737
3/13/2003,7,13,5,3,2003,33,14828
3/13/2003,8,13,5,3,2003,32,16215
3/13/2003,9,13,5,3,2003,32,16631
3/13/2003,10,13,5,3,2003,32,16777
3/13/2003,11,13,5,3,2003,31,16919
3/13/2003,12,13,5,3,2003,30,17001
3/13/2003,13,13,5,3,2003,30,16954
3/13/2003,14,13,5,3,2003,29,17013
3/13/2003,15,13,5,3,2003,28,16945
3/13/2003,16,13,5,3,2003,28,16990
3/13/2003,17,13,5,3,2003,27,17334
3/13/2003,18,13,5,3,2003,27,17924
3/13/2003,19,13,5,3,2003,27,18692
3/13/2003,20,13,5,3,2003,27,18376
3/13/2003,21,13,5,3,2003,26,17616
3/13/2003,22,13,5,3,2003,26,16436
3/13/2003,23,13,5,3,2003,26,14938
3/13/2003,24,13,5,3,2003,24,13694
3/14/2003,1,14,6,3,2003,21,12876
3/14/2003,2,14,6,3,2003,19,12567
3/14/2003,3,14,6,3,2003,17,12452
3/14/2003,4,14,6,3,2003,15,12501
3/14/2003,5,14,6,3,2003,15,12853
3/14/2003,6,14,6,3,2003,14,14027
3/14/2003,7,14,6,3,2003,13,15944
3/14/2003,8,14,6,3,2003,14,17182
3/14/2003,9,14,6,3,2003,15,17425
3/14/2003,10,14,6,3,2003,17,17448
3/14/2003,11,14,6,3,2003,19,17420
3/14/2003,12,14,6,3,2003,21,17263
3/14/2003,13,14,6,3,2003,22,16898
3/14/2003,14,14,6,3,2003,24,16656
3/14/2003,15,14,6,3,2003,26,16287
3/14/2003,16,14,6,3,2003,27,16034
3/14/2003,17,14,6,3,2003,29,16129
3/14/2003,18,14,6,3,2003,29,16664
3/14/2003,19,14,6,3,2003,27,17755
3/14/2003,20,14,6,3,2003,27,17546
3/14/2003,21,14,6,3,2003,26,16923
3/14/2003,22,14,6,3,2003,25,16054
3/14/2003,23,14,6,3,2003,26,14822
3/14/2003,24,14,6,3,2003,25,13586
3/15/2003,1,15,7,3,2003,25,12645
3/15/2003,2,15,7,3,2003,26,12136
3/15/2003,3,15,7,3,2003,26,11856
3/15/2003,4,15,7,3,2003,26,11718
3/15/2003,5,15,7,3,2003,26,11778
3/15/2003,6,15,7,3,2003,27,12179
3/15/2003,7,15,7,3,2003,27,12807
3/15/2003,8,15,7,3,2003,27,13861
3/15/2003,9,15,7,3,2003,28,14928
3/15/2003,10,15,7,3,2003,29,15435
3/15/2003,11,15,7,3,2003,32,15480
3/15/2003,12,15,7,3,2003,34,15270
3/15/2003,13,15,7,3,2003,36,14846
3/15/2003,14,15,7,3,2003,37,14408
3/15/2003,15,15,7,3,2003,39,14087
3/15/2003,16,15,7,3,2003,40,13913
3/15/2003,17,15,7,3,2003,40,14013
3/15/2003,18,15,7,3,2003,38,14603
3/15/2003,19,15,7,3,2003,37,15804
3/15/2003,20,15,7,3,2003,35,15699
3/15/2003,21,15,7,3,2003,34,15246
3/15/2003,22,15,7,3,2003,33,14573
3/15/2003,23,15,7,3,2003,32,13645
3/15/2003,24,15,7,3,2003,31,12655
3/16/2003,1,16,1,3,2003,30,11849
3/16/2003,2,16,1,3,2003,29,11382
3/16/2003,3,16,1,3,2003,28,11143
3/16/2003,4,16,1,3,2003,28,11043
3/16/2003,5,16,1,3,2003,28,11094
3/16/2003,6,16,1,3,2003,27,11348
3/16/2003,7,16,1,3,2003,27,11688
3/16/2003,8,16,1,3,2003,28,12402
3/16/2003,9,16,1,3,2003,33,13191
3/16/2003,10,16,1,3,2003,37,13672
3/16/2003,11,16,1,3,2003,40,13786
3/16/2003,12,16,1,3,2003,44,13743
3/16/2003,13,16,1,3,2003,47,13521
3/16/2003,14,16,1,3,2003,51,13162
3/16/2003,15,16,1,3,2003,52,12871
3/16/2003,16,16,1,3,2003,52,12820
3/16/2003,17,16,1,3,2003,53,13122
3/16/2003,18,16,1,3,2003,51,13933
3/16/2003,19,16,1,3,2003,48,15309
3/16/2003,20,16,1,3,2003,47,15380
3/16/2003,21,16,1,3,2003,45,14862
3/16/2003,22,16,1,3,2003,42,13860
3/16/2003,23,16,1,3,2003,42,12619
3/16/2003,24,16,1,3,2003,41,11542
3/17/2003,1,17,2,3,2003,41,10836
3/17/2003,2,17,2,3,2003,40,10530
3/17/2003,3,17,2,3,2003,40,10407
3/17/2003,4,17,2,3,2003,40,10424
3/17/2003,5,17,2,3,2003,38,10772
3/17/2003,6,17,2,3,2003,37,11967
3/17/2003,7,17,2,3,2003,37,13950
3/17/2003,8,17,2,3,2003,38,15242
3/17/2003,9,17,2,3,2003,43,15578
3/17/2003,10,17,2,3,2003,47,15661
3/17/2003,11,17,2,3,2003,51,15735
3/17/2003,12,17,2,3,2003,54,15686
3/17/2003,13,17,2,3,2003,57,15509
3/17/2003,14,17,2,3,2003,58,15468
3/17/2003,15,17,2,3,2003,59,15259
3/17/2003,16,17,2,3,2003,59,15114
3/17/2003,17,17,2,3,2003,59,15167
3/17/2003,18,17,2,3,2003,57,15619
3/17/2003,19,17,2,3,2003,54,16704
3/17/2003,20,17,2,3,2003,51,16530
3/17/2003,21,17,2,3,2003,49,15701
3/17/2003,22,17,2,3,2003,47,14544
3/17/2003,23,17,2,3,2003,45,12981
3/17/2003,24,17,2,3,2003,45,11680
3/18/2003,1,18,3,3,2003,43,10858
3/18/2003,2,18,3,3,2003,40,10479
3/18/2003,3,18,3,3,2003,39,10293
3/18/2003,4,18,3,3,2003,40,10284
3/18/2003,5,18,3,3,2003,39,10597
3/18/2003,6,18,3,3,2003,39,11783
3/18/2003,7,18,3,3,2003,40,13851
3/18/2003,8,18,3,3,2003,39,15284
3/18/2003,9,18,3,3,2003,40,15677
3/18/2003,10,18,3,3,2003,43,15741
3/18/2003,11,18,3,3,2003,45,15739
3/18/2003,12,18,3,3,2003,46,15660
3/18/2003,13,18,3,3,2003,49,15450
3/18/2003,14,18,3,3,2003,50,15363
3/18/2003,15,18,3,3,2003,50,15158
3/18/2003,16,18,3,3,2003,51,15043
3/18/2003,17,18,3,3,2003,50,15222
3/18/2003,18,18,3,3,2003,49,15822
3/18/2003,19,18,3,3,2003,45,16931
3/18/2003,20,18,3,3,2003,43,16828
3/18/2003,21,18,3,3,2003,41,16128
3/18/2003,22,18,3,3,2003,39,14995
3/18/2003,23,18,3,3,2003,37,13468
3/18/2003,24,18,3,3,2003,36,12137
3/19/2003,1,19,4,3,2003,34,11342
3/19/2003,2,19,4,3,2003,33,11009
3/19/2003,3,19,4,3,2003,31,10867
3/19/2003,4,19,4,3,2003,30,10916
3/19/2003,5,19,4,3,2003,29,11272
3/19/2003,6,19,4,3,2003,28,12496
3/19/2003,7,19,4,3,2003,27,14505
3/19/2003,8,19,4,3,2003,28,15807
3/19/2003,9,19,4,3,2003,30,16121
3/19/2003,10,19,4,3,2003,32,16141
3/19/2003,11,19,4,3,2003,33,16145
3/19/2003,12,19,4,3,2003,35,16042
3/19/2003,13,19,4,3,2003,35,15801
3/19/2003,14,19,4,3,2003,37,15658
3/19/2003,15,19,4,3,2003,38,15427
3/19/2003,16,19,4,3,2003,38,15281
3/19/2003,17,19,4,3,2003,38,15507
3/19/2003,18,19,4,3,2003,37,16152
3/19/2003,19,19,4,3,2003,35,17438
3/19/2003,20,19,4,3,2003,33,17445
3/19/2003,21,19,4,3,2003,31,16771
3/19/2003,22,19,4,3,2003,30,15699
3/19/2003,23,19,4,3,2003,29,14164
3/19/2003,24,19,4,3,2003,29,12817
3/20/2003,1,20,5,3,2003,28,12000
3/20/2003,2,20,5,3,2003,27,11613
3/20/2003,3,20,5,3,2003,27,11459
3/20/2003,4,20,5,3,2003,27,11458
3/20/2003,5,20,5,3,2003,26,11796
3/20/2003,6,20,5,3,2003,26,12926
3/20/2003,7,20,5,3,2003,27,14890
3/20/2003,8,20,5,3,2003,28,16133
3/20/2003,9,20,5,3,2003,30,16397
3/20/2003,10,20,5,3,2003,32,16394
3/20/2003,11,20,5,3,2003,34,16471
3/20/2003,12,20,5,3,2003,35,16406
3/20/2003,13,20,5,3,2003,36,16214
3/20/2003,14,20,5,3,2003,38,16107
3/20/2003,15,20,5,3,2003,39,15950
3/20/2003,16,20,5,3,2003,39,15977
3/20/2003,17,20,5,3,2003,39,16390
3/20/2003,18,20,5,3,2003,38,17077
3/20/2003,19,20,5,3,2003,38,17698
3/20/2003,20,20,5,3,2003,37,17352
3/20/2003,21,20,5,3,2003,37,16634
3/20/2003,22,20,5,3,2003,37,15395
3/20/2003,23,20,5,3,2003,37,13809
3/20/2003,24,20,5,3,2003,37,12462
3/21/2003,1,21,6,3,2003,38,11582
3/21/2003,2,21,6,3,2003,39,11105
3/21/2003,3,21,6,3,2003,40,10863
3/21/2003,4,21,6,3,2003,41,10727
3/21/2003,5,21,6,3,2003,42,10948
3/21/2003,6,21,6,3,2003,43,12000
3/21/2003,7,21,6,3,2003,44,13924
3/21/2003,8,21,6,3,2003,45,15352
3/21/2003,9,21,6,3,2003,46,15821
3/21/2003,10,21,6,3,2003,47,15941
3/21/2003,11,21,6,3,2003,49,15995
3/21/2003,12,21,6,3,2003,52,15874
3/21/2003,13,21,6,3,2003,56,15622
3/21/2003,14,21,6,3,2003,59,15443
3/21/2003,15,21,6,3,2003,59,15203
3/21/2003,16,21,6,3,2003,60,14971
3/21/2003,17,21,6,3,2003,60,14929
3/21/2003,18,21,6,3,2003,59,15163
3/21/2003,19,21,6,3,2003,55,15972
3/21/2003,20,21,6,3,2003,53,15701
3/21/2003,21,21,6,3,2003,51,15043
3/21/2003,22,21,6,3,2003,50,14150
3/21/2003,23,21,6,3,2003,50,12912
3/21/2003,24,21,6,3,2003,50,11714
3/22/2003,1,22,7,3,2003,49,10807
3/22/2003,2,22,7,3,2003,47,10259
3/22/2003,3,22,7,3,2003,46,9989
3/22/2003,4,22,7,3,2003,45,9860
3/22/2003,5,22,7,3,2003,45,9926
3/22/2003,6,22,7,3,2003,44,10302
3/22/2003,7,22,7,3,2003,43,10955
3/22/2003,8,22,7,3,2003,43,12096
3/22/2003,9,22,7,3,2003,45,13326
3/22/2003,10,22,7,3,2003,47,14037
3/22/2003,11,22,7,3,2003,50,14366
3/22/2003,12,22,7,3,2003,51,14265
3/22/2003,13,22,7,3,2003,53,13949
3/22/2003,14,22,7,3,2003,54,13584
3/22/2003,15,22,7,3,2003,55,13232
3/22/2003,16,22,7,3,2003,56,13051
3/22/2003,17,22,7,3,2003,55,13214
3/22/2003,18,22,7,3,2003,53,13773
3/22/2003,19,22,7,3,2003,51,14735
3/22/2003,20,22,7,3,2003,49,14582
3/22/2003,21,22,7,3,2003,47,14030
3/22/2003,22,22,7,3,2003,47,13276
3/22/2003,23,22,7,3,2003,46,12288
3/22/2003,24,22,7,3,2003,44,11311
3/23/2003,1,23,1,3,2003,43,10486
3/23/2003,2,23,1,3,2003,43,10017
3/23/2003,3,23,1,3,2003,42,9779
3/23/2003,4,23,1,3,2003,41,9687
3/23/2003,5,23,1,3,2003,41,9751
3/23/2003,6,23,1,3,2003,40,9943
3/23/2003,7,23,1,3,2003,39,10336
3/23/2003,8,23,1,3,2003,40,11153
3/23/2003,9,23,1,3,2003,43,12172
3/23/2003,10,23,1,3,2003,45,12908
3/23/2003,11,23,1,3,2003,46,13229
3/23/2003,12,23,1,3,2003,48,13371
3/23/2003,13,23,1,3,2003,48,13293
3/23/2003,14,23,1,3,2003,48,13040
3/23/2003,15,23,1,3,2003,49,12774
3/23/2003,16,23,1,3,2003,49,12696
3/23/2003,17,23,1,3,2003,49,13054
3/23/2003,18,23,1,3,2003,48,13910
3/23/2003,19,23,1,3,2003,47,15119
3/23/2003,20,23,1,3,2003,45,15187
3/23/2003,21,23,1,3,2003,44,14606
3/23/2003,22,23,1,3,2003,43,13562
3/23/2003,23,23,1,3,2003,42,12360
3/23/2003,24,23,1,3,2003,41,11333
3/24/2003,1,24,2,3,2003,40,10652
3/24/2003,2,24,2,3,2003,39,10285
3/24/2003,3,24,2,3,2003,38,10184
3/24/2003,4,24,2,3,2003,38,10235
3/24/2003,5,24,2,3,2003,36,10615
3/24/2003,6,24,2,3,2003,36,11754
3/24/2003,7,24,2,3,2003,34,13750
3/24/2003,8,24,2,3,2003,37,15100
3/24/2003,9,24,2,3,2003,42,15474
3/24/2003,10,24,2,3,2003,45,15522
3/24/2003,11,24,2,3,2003,46,15586
3/24/2003,12,24,2,3,2003,47,15510
3/24/2003,13,24,2,3,2003,49,15298
3/24/2003,14,24,2,3,2003,50,15171
3/24/2003,15,24,2,3,2003,51,14954
3/24/2003,16,24,2,3,2003,52,14810
3/24/2003,17,24,2,3,2003,51,14929
3/24/2003,18,24,2,3,2003,51,15432
3/24/2003,19,24,2,3,2003,48,16587
3/24/2003,20,24,2,3,2003,45,16646
3/24/2003,21,24,2,3,2003,43,15946
3/24/2003,22,24,2,3,2003,41,14766
3/24/2003,23,24,2,3,2003,39,13184
3/24/2003,24,24,2,3,2003,39,11857
3/25/2003,1,25,3,3,2003,37,11025
3/25/2003,2,25,3,3,2003,37,10647
3/25/2003,3,25,3,3,2003,36,10485
3/25/2003,4,25,3,3,2003,36,10496
3/25/2003,5,25,3,3,2003,36,10830
3/25/2003,6,25,3,3,2003,36,11968
3/25/2003,7,25,3,3,2003,35,14019
3/25/2003,8,25,3,3,2003,37,15422
3/25/2003,9,25,3,3,2003,39,15760
3/25/2003,10,25,3,3,2003,42,15758
3/25/2003,11,25,3,3,2003,44,15764
3/25/2003,12,25,3,3,2003,48,15654
3/25/2003,13,25,3,3,2003,50,15448
3/25/2003,14,25,3,3,2003,52,15294
3/25/2003,15,25,3,3,2003,53,15083
3/25/2003,16,25,3,3,2003,54,14954
3/25/2003,17,25,3,3,2003,53,15086
3/25/2003,18,25,3,3,2003,52,15591
3/25/2003,19,25,3,3,2003,48,16721
3/25/2003,20,25,3,3,2003,45,16747
3/25/2003,21,25,3,3,2003,43,16046
3/25/2003,22,25,3,3,2003,41,14851
3/25/2003,23,25,3,3,2003,40,13286
3/25/2003,24,25,3,3,2003,40,11894
3/26/2003,1,26,4,3,2003,40,11031
3/26/2003,2,26,4,3,2003,40,10617
3/26/2003,3,26,4,3,2003,40,10414
3/26/2003,4,26,4,3,2003,39,10389
3/26/2003,5,26,4,3,2003,39,10686
3/26/2003,6,26,4,3,2003,39,11765
3/26/2003,7,26,4,3,2003,40,13751
